User_ID,Case_Start_Date,Activity_Start_Date,Browser,Operating_System,Device,Visited_Page,Time_on_Page
3cea84a10923df27,12/13/2021 17:54:00,2021-12-13 17:54:08,B_3,OS_0,D_0,Page_88,59
3cea84a10923df27,12/13/2021 17:54:00,2021-12-13 17:57:01,B_3,OS_0,D_0,Page_16,22
3cea84a10923df27,12/13/2021 17:54:00,2021-12-13 17:54:00,B_3,OS_0,D_0,Page_38,16
3cea84a10923df27,12/13/2021 17:54:00,2021-12-13 17:56:38,B_3,OS_0,D_0,Page_10,23
93ad4ee51046e909,12/14/2021 17:25:00,2021-12-14 17:25:00,B_0,OS_0,D_0,Page_3,18
c6dde5051965fc5f,12/23/2021 21:07:00,2021-12-23 21:09:21,B_2,OS_1,D_1,Page_324,388
c6dde5051965fc5f,12/23/2021 21:07:00,2021-12-23 21:07:00,B_2,OS_1,D_1,Page_3,57
4a1b8e1fda65c221,12/26/2021 10:02:00,2021-12-26 10:02:00,B_2,OS_1,D_1,Page_3,20
dde6c9e7347593ea,12/8/2021 14:23:00,2021-12-08 14:58:52,B_3,OS_0,D_0,Page_77,5
dde6c9e7347593ea,12/8/2021 14:23:00,2021-12-08 15:04:07,B_3,OS_0,D_0,Page_79,10
dde6c9e7347593ea,12/8/2021 14:23:00,2021-12-08 14:23:22,B_3,OS_0,D_0,Page_63,3843
dde6c9e7347593ea,12/8/2021 14:23:00,2021-12-08 14:23:00,B_3,OS_0,D_0,Page_3,17
83680a959039e7e8,12/13/2021 13:57:00,2021-12-13 14:41:24,B_3,OS_0,D_0,Page_38,14
83680a959039e7e8,12/13/2021 13:57:00,2021-12-13 14:41:31,B_3,OS_0,D_0,Page_10,13
83680a959039e7e8,12/13/2021 13:57:00,2021-12-13 14:41:51,B_3,OS_0,D_0,Page_121,19
83680a959039e7e8,12/13/2021 13:57:00,2021-12-13 14:11:43,B_3,OS_0,D_0,Page_3,170
8c0ba2aa112695f9,12/27/2021 11:22:00,2021-12-27 11:22:00,B_5,OS_2,D_1,Page_4,31
c5693bf61789b571,12/11/2021 9:25:00,2021-12-11 09:31:34,B_0,OS_0,D_0,Page_13,27
c5693bf61789b571,12/11/2021 9:25:00,2021-12-11 09:42:33,B_0,OS_0,D_0,Page_316,17
c5693bf61789b571,12/11/2021 9:25:00,2021-12-11 09:26:25,B_0,OS_0,D_0,Page_37,37
c5693bf61789b571,12/11/2021 9:25:00,2021-12-11 09:31:22,B_0,OS_0,D_0,Page_95,12
c5693bf61789b571,12/11/2021 9:25:00,2021-12-11 09:32:03,B_0,OS_0,D_0,Page_62,477
c5693bf61789b571,12/11/2021 9:25:00,2021-12-11 09:28:52,B_0,OS_0,D_0,Page_43,90
c5693bf61789b571,12/11/2021 9:25:00,2021-12-11 09:40:00,B_0,OS_0,D_0,Page_135,153
c5693bf61789b571,12/11/2021 9:25:00,2021-12-11 09:25:00,B_0,OS_0,D_0,Page_3,21
155ce523ea1467f1,12/28/2021 7:30:00,2021-12-28 07:30:24,B_1,OS_1,D_1,Page_88,2329
155ce523ea1467f1,12/28/2021 7:30:00,2021-12-28 07:30:00,B_1,OS_1,D_1,Page_38,23
77cf89190c7a5a24,12/26/2021 16:19:00,2021-12-26 16:25:32,B_3,OS_0,D_0,Page_37,37
77cf89190c7a5a24,12/26/2021 16:19:00,2021-12-26 16:24:17,B_3,OS_0,D_0,Page_43,18
77cf89190c7a5a24,12/26/2021 16:19:00,2021-12-26 16:24:35,B_3,OS_0,D_0,Page_101,57
77cf89190c7a5a24,12/26/2021 16:19:00,2021-12-26 16:21:56,B_3,OS_0,D_0,Page_7,77
77cf89190c7a5a24,12/26/2021 16:19:00,2021-12-26 16:21:44,B_3,OS_0,D_0,Page_3,12
b2a508421938db01,12/26/2021 9:42:00,2021-12-26 09:42:39,B_3,OS_0,D_0,Page_43,149
b2a508421938db01,12/26/2021 9:42:00,2021-12-26 09:42:00,B_3,OS_0,D_0,Page_3,17
28e50eb7bb95bc36,12/5/2021 14:51:00,2021-12-05 14:51:00,B_3,OS_0,D_0,Page_3,6
c7ead617981102f0,12/15/2021 17:47:00,2021-12-15 18:15:02,B_9,OS_1,D_1,Page_44,5
aff0333090cb2b4c,12/17/2021 17:56:00,2021-12-17 18:12:37,B_3,OS_0,D_0,Page_74,1284
aff0333090cb2b4c,12/17/2021 17:56:00,2021-12-17 17:56:00,B_3,OS_0,D_0,Page_35,2674
2aec63329c8e411e,12/11/2021 12:28:00,2021-12-11 12:31:24,B_1,OS_1,D_1,Page_32,96
2aec63329c8e411e,12/11/2021 12:28:00,2021-12-11 12:31:13,B_1,OS_1,D_1,Page_48,14
a7f46a3d185122b4,12/15/2021 11:38:00,2021-12-15 11:55:39,B_3,OS_0,D_0,Page_37,25
f7d2c7be09809c43,12/15/2021 15:12:00,2021-12-15 15:51:00,B_3,OS_0,D_0,Page_37,4
e94bcf810a34897e,12/18/2021 14:53:00,2021-12-18 14:53:06,B_7,OS_0,D_0,Page_3,18
6c847f5f5f916fb9,12/18/2021 16:48:00,2021-12-18 16:48:00,B_7,OS_0,D_0,Page_3,1568
180b9a45a37119da,12/29/2021 16:20:00,2021-12-29 16:20:00,B_7,OS_0,D_0,Page_3,1408
bf6756bd30b9b6a8,12/29/2021 1:34:00,2021-12-29 01:37:32,B_3,OS_0,D_0,Page_13,105
bf6756bd30b9b6a8,12/29/2021 1:34:00,2021-12-29 01:35:59,B_3,OS_0,D_0,Page_37,106
bf6756bd30b9b6a8,12/29/2021 1:34:00,2021-12-29 01:34:00,B_3,OS_0,D_0,Page_48,119
bf6756bd30b9b6a8,12/29/2021 1:34:00,2021-12-29 01:38:56,B_3,OS_0,D_0,Page_4,17
bf6756bd30b9b6a8,12/29/2021 1:34:00,2021-12-29 01:40:50,B_3,OS_0,D_0,Page_338,24
303c00e9f76289ed,12/28/2021 14:47:00,2021-12-28 14:50:44,B_1,OS_2,D_2,Page_38,998
303c00e9f76289ed,12/28/2021 14:47:00,2021-12-28 14:47:00,B_1,OS_2,D_2,Page_3,141
8c12a664325e5da3,12/17/2021 15:56:00,2021-12-17 15:56:14,B_1,OS_1,D_1,Page_48,1045
8c12a664325e5da3,12/17/2021 15:56:00,2021-12-17 15:56:00,B_1,OS_1,D_1,Page_3,14
38d93344ffa4fb4a,12/6/2021 17:59:00,2021-12-06 17:59:00,B_3,OS_0,D_0,Page_3,5
dc7127ec36a50ed5,12/21/2021 12:10:00,2021-12-21 12:36:33,B_1,OS_1,D_1,Page_105,188
dc7127ec36a50ed5,12/21/2021 12:10:00,2021-12-21 12:32:18,B_1,OS_1,D_1,Page_6,255
dc7127ec36a50ed5,12/21/2021 12:10:00,2021-12-21 12:10:00,B_1,OS_1,D_1,Page_7,985
1773f3548c3b2d75,12/11/2021 12:39:00,2021-12-11 12:48:39,B_3,OS_0,D_0,Page_3,1
cdaea53e8fac8ae0,12/27/2021 9:37:00,2021-12-27 09:37:43,B_2,OS_1,D_1,Page_3,18
d37577309b979f89,12/6/2021 16:25:00,2021-12-06 16:25:00,B_1,OS_1,D_1,Page_94,541
4b1f6f79de6a5264,12/2/2021 14:13:00,2021-12-02 14:15:29,B_3,OS_3,D_0,Page_78,9
4b1f6f79de6a5264,12/2/2021 14:13:00,2021-12-02 14:15:42,B_3,OS_3,D_0,Page_226,3
4b1f6f79de6a5264,12/2/2021 14:13:00,2021-12-02 14:15:38,B_3,OS_3,D_0,Page_239,4
4b1f6f79de6a5264,12/2/2021 14:13:00,2021-12-02 14:13:00,B_3,OS_3,D_0,Page_79,149
4b1f6f79de6a5264,12/2/2021 14:13:00,2021-12-02 14:15:58,B_3,OS_3,D_0,Page_3,19
4d2b050a4a7f2375,12/18/2021 11:34:00,2021-12-18 11:34:00,B_2,OS_1,D_1,Page_37,27
4d2b050a4a7f2375,12/18/2021 11:34:00,2021-12-18 12:04:14,B_2,OS_1,D_1,Page_95,8
4d2b050a4a7f2375,12/18/2021 11:34:00,2021-12-18 11:34:27,B_2,OS_1,D_1,Page_4,1787
6358354a435fcaf2,12/18/2021 12:27:00,2021-12-18 12:41:06,B_2,OS_1,D_1,Page_37,298
6358354a435fcaf2,12/18/2021 12:27:00,2021-12-18 12:27:00,B_2,OS_1,D_1,Page_95,5
6358354a435fcaf2,12/18/2021 12:27:00,2021-12-18 12:27:08,B_2,OS_1,D_1,Page_4,838
a8f2da187746f660,12/17/2021 8:47:00,2021-12-17 08:47:00,B_0,OS_0,D_0,Page_45,36
a8f2da187746f660,12/17/2021 8:47:00,2021-12-17 08:48:02,B_0,OS_0,D_0,Page_3,7
97b762b9df1150d4,12/8/2021 23:33:00,2021-12-08 23:33:00,B_1,OS_1,D_1,Page_3,340
b3c1e741d8d66af5,12/13/2021 8:01:00,2021-12-13 08:02:01,B_3,OS_0,D_0,Page_31,440
b3c1e741d8d66af5,12/13/2021 8:01:00,2021-12-13 08:01:00,B_3,OS_0,D_0,Page_3,29
76f903fe327015fa,12/30/2021 14:10:00,2021-12-30 14:16:06,B_1,OS_1,D_1,Page_35,46
76f903fe327015fa,12/30/2021 14:10:00,2021-12-30 14:16:13,B_1,OS_1,D_1,Page_3,4
4edaf39e99cebab8,12/26/2021 14:13:00,2021-12-26 14:41:52,B_0,OS_0,D_0,Page_37,16
4edaf39e99cebab8,12/26/2021 14:13:00,2021-12-26 14:13:00,B_0,OS_0,D_0,Page_38,1033
d5e6db8ffe727407,12/5/2021 9:16:00,2021-12-05 09:27:28,B_0,OS_0,D_0,Page_215,7
d5e6db8ffe727407,12/5/2021 9:16:00,2021-12-05 09:27:49,B_0,OS_0,D_0,Page_185,501
d5e6db8ffe727407,12/5/2021 9:16:00,2021-12-05 09:24:34,B_0,OS_0,D_0,Page_219,174
d5e6db8ffe727407,12/5/2021 9:16:00,2021-12-05 09:16:03,B_0,OS_0,D_0,Page_32,499
d5e6db8ffe727407,12/5/2021 9:16:00,2021-12-05 09:36:10,B_0,OS_0,D_0,Page_186,1597
d5e6db8ffe727407,12/5/2021 9:16:00,2021-12-05 09:16:00,B_0,OS_0,D_0,Page_48,3
d5e6db8ffe727407,12/5/2021 9:16:00,2021-12-05 09:27:35,B_0,OS_0,D_0,Page_210,14
92483d1d0019b90a,12/17/2021 22:23:00,2021-12-17 22:23:00,B_5,OS_2,D_1,Page_3,108
a95588e61b3496e7,12/27/2021 21:48:00,2021-12-27 21:53:18,B_5,OS_2,D_1,Page_82,10
c8d4ee9de16aa323,12/13/2021 16:09:00,2021-12-13 16:10:01,B_3,OS_0,D_0,Page_13,10
c8d4ee9de16aa323,12/13/2021 16:09:00,2021-12-13 16:10:11,B_3,OS_0,D_0,Page_4,22
c8d4ee9de16aa323,12/13/2021 16:09:00,2021-12-13 16:09:00,B_3,OS_0,D_0,Page_3,61
b648e2777c03d39f,12/16/2021 19:08:00,2021-12-16 19:09:57,B_2,OS_1,D_1,Page_38,19
b648e2777c03d39f,12/16/2021 19:08:00,2021-12-16 19:10:16,B_2,OS_1,D_1,Page_121,639
920c65fd4b331849,12/24/2021 22:48:00,2021-12-24 22:54:10,B_2,OS_1,D_1,Page_36,248
920c65fd4b331849,12/24/2021 22:48:00,2021-12-24 22:58:26,B_2,OS_1,D_1,Page_38,14
920c65fd4b331849,12/24/2021 22:48:00,2021-12-24 22:58:40,B_2,OS_1,D_1,Page_10,180
920c65fd4b331849,12/24/2021 22:48:00,2021-12-24 22:48:00,B_2,OS_1,D_1,Page_3,169
ebeee30112915cfd,12/11/2021 15:34:00,2021-12-11 15:34:06,B_1,OS_1,D_1,Page_37,48
ebeee30112915cfd,12/11/2021 15:34:00,2021-12-11 15:34:32,B_1,OS_1,D_1,Page_4,23
ebeee30112915cfd,12/11/2021 15:34:00,2021-12-11 15:34:00,B_1,OS_1,D_1,Page_3,6
e799c6367c723599,12/15/2021 15:29:00,2021-12-15 15:32:52,B_3,OS_0,D_0,Page_197,10
e799c6367c723599,12/15/2021 15:29:00,2021-12-15 15:31:45,B_3,OS_0,D_0,Page_213,443
e799c6367c723599,12/15/2021 15:29:00,2021-12-15 15:29:00,B_3,OS_0,D_0,Page_76,165
e799c6367c723599,12/15/2021 15:29:00,2021-12-15 15:31:58,B_3,OS_0,D_0,Page_121,54
8f040fc07e97ae57,12/18/2021 16:58:00,2021-12-18 16:58:00,B_0,OS_0,D_0,Page_3,25
d39ef98eef311457,12/18/2021 11:48:00,2021-12-18 11:48:00,B_3,OS_0,D_0,Page_3,3
38f4864287034c66,12/14/2021 15:20:00,2021-12-14 15:20:00,B_0,OS_0,D_0,Page_3,47
8319e7e0cb4b789c,12/8/2021 19:52:00,2021-12-08 20:07:02,B_1,OS_1,D_1,Page_213,365
8319e7e0cb4b789c,12/8/2021 19:52:00,2021-12-08 19:52:00,B_1,OS_1,D_1,Page_76,249
8319e7e0cb4b789c,12/8/2021 19:52:00,2021-12-08 20:06:39,B_1,OS_1,D_1,Page_38,19
8319e7e0cb4b789c,12/8/2021 19:52:00,2021-12-08 19:56:09,B_1,OS_1,D_1,Page_3,637
5943a963c9df7d8f,12/25/2021 20:48:00,2021-12-25 21:19:04,B_3,OS_0,D_0,Page_13,53
5943a963c9df7d8f,12/25/2021 20:48:00,2021-12-25 20:52:18,B_3,OS_0,D_0,Page_247,1230
5943a963c9df7d8f,12/25/2021 20:48:00,2021-12-25 21:19:57,B_3,OS_0,D_0,Page_61,523
5943a963c9df7d8f,12/25/2021 20:48:00,2021-12-25 21:12:48,B_3,OS_0,D_0,Page_62,35
5943a963c9df7d8f,12/25/2021 20:48:00,2021-12-25 20:48:00,B_3,OS_0,D_0,Page_3,258
a04f6ed75f0b773f,12/3/2021 11:19:00,2021-12-03 11:19:48,B_3,OS_0,D_0,Page_13,38
a04f6ed75f0b773f,12/3/2021 11:19:00,2021-12-03 11:19:42,B_3,OS_0,D_0,Page_37,6
a04f6ed75f0b773f,12/3/2021 11:19:00,2021-12-03 11:20:45,B_3,OS_0,D_0,Page_85,73
a04f6ed75f0b773f,12/3/2021 11:19:00,2021-12-03 11:23:52,B_3,OS_0,D_0,Page_234,19
a04f6ed75f0b773f,12/3/2021 11:19:00,2021-12-03 11:21:58,B_3,OS_0,D_0,Page_349,114
a04f6ed75f0b773f,12/3/2021 11:19:00,2021-12-03 11:19:00,B_3,OS_0,D_0,Page_3,11
918aa679db5ccc98,12/20/2021 20:53:00,2021-12-20 21:52:50,B_3,OS_0,D_0,Page_245,72
918aa679db5ccc98,12/20/2021 20:53:00,2021-12-20 20:53:00,B_3,OS_0,D_0,Page_3,3592
0358a138876ee3ef,12/13/2021 13:49:00,2021-12-13 13:49:00,B_0,OS_0,D_0,Page_43,23
0358a138876ee3ef,12/13/2021 13:49:00,2021-12-13 13:49:18,B_0,OS_0,D_0,Page_3,9
31241003377cf677,12/1/2021 19:06:00,2021-12-01 19:08:01,B_1,OS_1,D_1,Page_48,24
499b9fde9eebb6ba,12/6/2021 2:16:00,2021-12-06 02:16:00,B_1,OS_1,D_1,Page_98,34
499b9fde9eebb6ba,12/6/2021 2:16:00,2021-12-06 02:16:34,B_1,OS_1,D_1,Page_88,446
499b9fde9eebb6ba,12/6/2021 2:16:00,2021-12-06 02:25:22,B_1,OS_1,D_1,Page_126,15
499b9fde9eebb6ba,12/6/2021 2:16:00,2021-12-06 02:25:37,B_1,OS_1,D_1,Page_127,166
499b9fde9eebb6ba,12/6/2021 2:16:00,2021-12-06 02:28:23,B_1,OS_1,D_1,Page_128,13
1de2741df1ef0bb8,12/15/2021 9:42:00,2021-12-15 09:43:21,B_1,OS_2,D_1,Page_43,26
1de2741df1ef0bb8,12/15/2021 9:42:00,2021-12-15 09:44:22,B_1,OS_2,D_1,Page_3,187
5573cfff9a771604,12/6/2021 10:57:00,2021-12-06 10:57:00,B_3,OS_0,D_0,Page_45,489
5573cfff9a771604,12/6/2021 10:57:00,2021-12-06 11:00:32,B_3,OS_0,D_0,Page_102,709
5573cfff9a771604,12/6/2021 10:57:00,2021-12-06 10:59:50,B_3,OS_0,D_0,Page_103,178
e06735be3c2b2d26,12/8/2021 22:39:00,2021-12-08 22:39:00,B_1,OS_1,D_1,Page_350,550
e06735be3c2b2d26,12/8/2021 22:39:00,2021-12-08 22:39:21,B_1,OS_1,D_1,Page_292,185
334e9ac371e67dad,12/27/2021 9:17:00,2021-12-27 09:17:18,B_3,OS_0,D_0,Page_13,17
334e9ac371e67dad,12/27/2021 9:17:00,2021-12-27 09:24:14,B_3,OS_0,D_0,Page_86,1456
334e9ac371e67dad,12/27/2021 9:17:00,2021-12-27 09:17:00,B_3,OS_0,D_0,Page_3,424
439847f9af8a0ffc,12/24/2021 21:07:00,2021-12-24 21:08:06,B_3,OS_0,D_0,Page_13,22
439847f9af8a0ffc,12/24/2021 21:07:00,2021-12-24 21:19:24,B_3,OS_0,D_0,Page_316,453
439847f9af8a0ffc,12/24/2021 21:07:00,2021-12-24 21:26:57,B_3,OS_0,D_0,Page_82,258
439847f9af8a0ffc,12/24/2021 21:07:00,2021-12-24 21:07:49,B_3,OS_0,D_0,Page_9,17
439847f9af8a0ffc,12/24/2021 21:07:00,2021-12-24 21:07:24,B_3,OS_0,D_0,Page_10,25
439847f9af8a0ffc,12/24/2021 21:07:00,2021-12-24 21:07:00,B_3,OS_0,D_0,Page_3,83
ba18d3dd1d9b01f1,12/23/2021 17:26:00,2021-12-23 17:30:29,B_1,OS_1,D_1,Page_94,141
ba18d3dd1d9b01f1,12/23/2021 17:26:00,2021-12-23 17:30:05,B_1,OS_1,D_1,Page_3,24
8109eac8ab6ddf78,12/29/2021 15:36:00,2021-12-29 15:58:50,B_3,OS_0,D_0,Page_351,141
8109eac8ab6ddf78,12/29/2021 15:36:00,2021-12-29 16:01:11,B_3,OS_0,D_0,Page_140,530
8109eac8ab6ddf78,12/29/2021 15:36:00,2021-12-29 15:57:36,B_3,OS_0,D_0,Page_304,74
8109eac8ab6ddf78,12/29/2021 15:36:00,2021-12-29 15:44:28,B_3,OS_0,D_0,Page_206,342
8109eac8ab6ddf78,12/29/2021 15:36:00,2021-12-29 15:56:23,B_3,OS_0,D_0,Page_331,73
8109eac8ab6ddf78,12/29/2021 15:36:00,2021-12-29 16:10:01,B_3,OS_0,D_0,Page_135,966
8dad46ab00e32cc6,12/29/2021 18:35:00,2021-12-29 19:27:32,B_3,OS_0,D_0,Page_41,27
8dad46ab00e32cc6,12/29/2021 18:35:00,2021-12-29 18:42:59,B_3,OS_0,D_0,Page_39,2171
db081c3f0828584b,12/4/2021 17:27:00,2021-12-04 17:28:53,B_1,OS_1,D_1,Page_30,50
db081c3f0828584b,12/4/2021 17:27:00,2021-12-04 17:27:00,B_1,OS_1,D_1,Page_35,6
db081c3f0828584b,12/4/2021 17:27:00,2021-12-04 17:27:02,B_1,OS_1,D_1,Page_218,7
d0798a5d068d1630,12/8/2021 20:03:00,2021-12-08 20:25:31,B_1,OS_1,D_1,Page_10,21
d0798a5d068d1630,12/8/2021 20:03:00,2021-12-08 20:24:20,B_1,OS_1,D_1,Page_3,71
c671747047f98bba,12/24/2021 13:02:00,2021-12-24 13:13:31,B_3,OS_0,D_0,Page_99,96
c671747047f98bba,12/24/2021 13:02:00,2021-12-24 13:12:46,B_3,OS_0,D_0,Page_94,45
c671747047f98bba,12/24/2021 13:02:00,2021-12-24 13:28:27,B_3,OS_0,D_0,Page_30,62
c671747047f98bba,12/24/2021 13:02:00,2021-12-24 13:29:36,B_3,OS_0,D_0,Page_272,311
c671747047f98bba,12/24/2021 13:02:00,2021-12-24 13:15:07,B_3,OS_0,D_0,Page_105,66
c671747047f98bba,12/24/2021 13:02:00,2021-12-24 13:16:13,B_3,OS_0,D_0,Page_101,233
c671747047f98bba,12/24/2021 13:02:00,2021-12-24 13:11:56,B_3,OS_0,D_0,Page_6,50
c671747047f98bba,12/24/2021 13:02:00,2021-12-24 13:08:04,B_3,OS_0,D_0,Page_7,59
c671747047f98bba,12/24/2021 13:02:00,2021-12-24 13:20:06,B_3,OS_0,D_0,Page_34,501
c671747047f98bba,12/24/2021 13:02:00,2021-12-24 13:29:29,B_3,OS_0,D_0,Page_3,7
5597a3fa09b8bc45,12/26/2021 10:16:00,2021-12-26 10:35:39,B_1,OS_1,D_1,Page_94,42
5597a3fa09b8bc45,12/26/2021 10:16:00,2021-12-26 10:16:00,B_1,OS_1,D_1,Page_214,1123
5597a3fa09b8bc45,12/26/2021 10:16:00,2021-12-26 10:36:21,B_1,OS_1,D_1,Page_6,247
5597a3fa09b8bc45,12/26/2021 10:16:00,2021-12-26 10:34:43,B_1,OS_1,D_1,Page_3,56
86bcbe2e1dc8d3ba,12/2/2021 11:16:00,2021-12-02 11:16:17,B_1,OS_1,D_1,Page_41,77
86bcbe2e1dc8d3ba,12/2/2021 11:16:00,2021-12-02 11:37:25,B_1,OS_1,D_1,Page_39,47
86bcbe2e1dc8d3ba,12/2/2021 11:16:00,2021-12-02 11:38:12,B_1,OS_1,D_1,Page_201,459
86bcbe2e1dc8d3ba,12/2/2021 11:16:00,2021-12-02 11:17:41,B_1,OS_1,D_1,Page_40,214
245af0b45bdb2c32,12/2/2021 12:41:00,2021-12-02 13:20:50,B_1,OS_1,D_1,Page_41,228
245af0b45bdb2c32,12/2/2021 12:41:00,2021-12-02 12:55:23,B_1,OS_1,D_1,Page_95,84
245af0b45bdb2c32,12/2/2021 12:41:00,2021-12-02 12:54:24,B_1,OS_1,D_1,Page_35,23
b617af727d3084e6,12/2/2021 14:47:00,2021-12-02 15:03:50,B_1,OS_1,D_1,Page_124,32
b617af727d3084e6,12/2/2021 14:47:00,2021-12-02 14:47:00,B_1,OS_1,D_1,Page_98,994
b617af727d3084e6,12/2/2021 14:47:00,2021-12-02 15:06:51,B_1,OS_1,D_1,Page_88,10
b617af727d3084e6,12/2/2021 14:47:00,2021-12-02 15:06:03,B_1,OS_1,D_1,Page_64,43
b617af727d3084e6,12/2/2021 14:47:00,2021-12-02 15:03:34,B_1,OS_1,D_1,Page_48,7
b617af727d3084e6,12/2/2021 14:47:00,2021-12-02 15:03:41,B_1,OS_1,D_1,Page_38,42
b617af727d3084e6,12/2/2021 14:47:00,2021-12-02 15:04:46,B_1,OS_1,D_1,Page_121,74
c138c2b5bff98619,12/11/2021 16:05:00,2021-12-11 16:09:25,B_6,OS_1,D_1,Page_37,27
c138c2b5bff98619,12/11/2021 16:05:00,2021-12-11 16:08:00,B_6,OS_1,D_1,Page_95,27
5be1b8c7fe9a2fa9,12/20/2021 8:35:00,2021-12-20 08:42:28,B_3,OS_0,D_0,Page_202,14
5be1b8c7fe9a2fa9,12/20/2021 8:35:00,2021-12-20 08:42:23,B_3,OS_0,D_0,Page_314,5
5be1b8c7fe9a2fa9,12/20/2021 8:35:00,2021-12-20 08:42:15,B_3,OS_0,D_0,Page_154,8
4110ad56c5b9c56e,12/29/2021 14:24:00,2021-12-29 14:29:59,B_1,OS_1,D_1,Page_3,7
3f4f3ef488406b70,12/14/2021 14:32:00,2021-12-14 14:32:00,B_1,OS_1,D_1,Page_3,41
1baf859f049bdcc6,12/29/2021 16:55:00,2021-12-29 16:55:00,B_3,OS_0,D_0,Page_3,39
993e2d253e296b87,12/26/2021 16:53:00,2021-12-26 16:53:00,B_3,OS_0,D_0,Page_3,754
03f9b0976214bbaa,12/10/2021 20:21:00,2021-12-10 20:21:18,B_5,OS_2,D_1,Page_3,39
7c8a3dff3eb91b00,12/12/2021 14:09:00,2021-12-12 14:09:00,B_3,OS_0,D_0,Page_3,168
da39d550a9842594,12/8/2021 19:22:00,2021-12-08 19:22:00,B_2,OS_1,D_1,Page_3,126
05e1fc69b9cf415c,12/20/2021 12:03:00,2021-12-20 12:03:19,B_1,OS_1,D_1,Page_37,32
05e1fc69b9cf415c,12/20/2021 12:03:00,2021-12-20 12:04:19,B_1,OS_1,D_1,Page_344,62
05e1fc69b9cf415c,12/20/2021 12:03:00,2021-12-20 12:03:00,B_1,OS_1,D_1,Page_3,19
ee7dcfbb6a0c7fd7,12/6/2021 22:53:00,2021-12-06 22:54:55,B_2,OS_1,D_1,Page_48,10
c505d732ec9cf3e9,12/21/2021 5:53:00,2021-12-21 05:58:10,B_3,OS_0,D_0,Page_124,1314
c505d732ec9cf3e9,12/21/2021 5:53:00,2021-12-21 05:57:59,B_3,OS_0,D_0,Page_88,11
c505d732ec9cf3e9,12/21/2021 5:53:00,2021-12-21 05:57:56,B_3,OS_0,D_0,Page_38,3
c505d732ec9cf3e9,12/21/2021 5:53:00,2021-12-21 05:53:00,B_3,OS_0,D_0,Page_3,296
086dd902e514edba,12/28/2021 5:17:00,2021-12-28 05:17:46,B_3,OS_0,D_0,Page_313,8
086dd902e514edba,12/28/2021 5:17:00,2021-12-28 05:17:51,B_3,OS_0,D_0,Page_352,59
086dd902e514edba,12/28/2021 5:17:00,2021-12-28 05:17:11,B_3,OS_0,D_0,Page_330,23
086dd902e514edba,12/28/2021 5:17:00,2021-12-28 05:17:34,B_3,OS_0,D_0,Page_318,1
086dd902e514edba,12/28/2021 5:17:00,2021-12-28 05:17:00,B_3,OS_0,D_0,Page_135,14
4e62c43beb8b7ae1,12/3/2021 6:07:00,2021-12-03 07:27:48,B_3,OS_0,D_0,Page_49,4
4e62c43beb8b7ae1,12/3/2021 6:07:00,2021-12-03 06:07:00,B_3,OS_0,D_0,Page_54,1227
4e62c43beb8b7ae1,12/3/2021 6:07:00,2021-12-03 06:27:26,B_3,OS_0,D_0,Page_96,796
4e62c43beb8b7ae1,12/3/2021 6:07:00,2021-12-03 06:53:49,B_3,OS_0,D_0,Page_154,2014
4e62c43beb8b7ae1,12/3/2021 6:07:00,2021-12-03 07:27:54,B_3,OS_0,D_0,Page_35,0
4e62c43beb8b7ae1,12/3/2021 6:07:00,2021-12-03 06:40:41,B_3,OS_0,D_0,Page_3,131
027545fece97d4a6,12/22/2021 12:22:00,2021-12-22 12:23:27,B_3,OS_0,D_0,Page_38,25
027545fece97d4a6,12/22/2021 12:22:00,2021-12-22 12:23:44,B_3,OS_0,D_0,Page_10,427
027545fece97d4a6,12/22/2021 12:22:00,2021-12-22 12:30:53,B_3,OS_0,D_0,Page_121,228
027545fece97d4a6,12/22/2021 12:22:00,2021-12-22 12:22:00,B_3,OS_0,D_0,Page_3,6
499e06aa363542bb,12/7/2021 22:02:00,2021-12-07 22:02:18,B_1,OS_1,D_1,Page_3,44
d76e78d91c781e60,12/20/2021 9:10:00,2021-12-20 10:02:18,B_3,OS_0,D_0,Page_15,2012
d76e78d91c781e60,12/20/2021 9:10:00,2021-12-20 09:10:00,B_3,OS_0,D_0,Page_3,1226
7a3e85cac5661fde,12/8/2021 14:04:00,2021-12-08 14:15:28,B_3,OS_0,D_0,Page_37,22
f9ce6fb82a37ba2a,12/14/2021 19:58:00,2021-12-14 19:58:00,B_2,OS_1,D_1,Page_37,56
1b44818c548f5e37,12/11/2021 15:48:00,2021-12-11 15:48:00,B_1,OS_1,D_1,Page_3,41
0b65db139505736f,12/17/2021 21:09:00,2021-12-17 21:26:04,B_1,OS_1,D_1,Page_38,47
0b65db139505736f,12/17/2021 21:09:00,2021-12-17 21:25:43,B_1,OS_1,D_1,Page_3,34
89cba55e42c491b6,12/4/2021 16:50:00,2021-12-04 16:51:29,B_1,OS_1,D_1,Page_158,395
89cba55e42c491b6,12/4/2021 16:50:00,2021-12-04 16:50:00,B_1,OS_1,D_1,Page_3,34
c89e0d8b20548a58,12/7/2021 14:11:00,2021-12-07 14:11:00,B_1,OS_1,D_1,Page_3,77
7c81c85bf1fc929a,12/14/2021 20:42:00,2021-12-14 20:44:23,B_9,OS_2,D_1,Page_44,231
2911ba675dfa9401,12/6/2021 15:08:00,2021-12-06 15:30:36,B_3,OS_1,D_1,Page_184,83
